participant_id,trial_number,phase,group,task_type,is_correct,word_count,rt_seconds,audio_duration_s,wps_rt,wps_audio,wps_used,wps_source
sub_79d834729395,5,post_incorrect,2,hybrid,0,132,240.111,239.56,0.5497457425940503,0.5510101853397896,0.5510101853397896,audio
sub_05af81e6e698,1,first_correct,2,value-tight-chunk,1,40,61.757,58.313,0.6476998558867821,0.6859533894671856,0.6859533894671856,audio
sub_05af81e6e698,2,post_correct,2,operator,1,235,236.615,232.374,0.9931745662785537,1.0113007479322127,1.0113007479322127,audio
sub_05af81e6e698,3,post_incorrect,2,hybrid,0,212,242.623,241.194,0.8737836066654852,0.8789605048218447,0.8789605048218447,audio
sub_05af81e6e698,4,post_incorrect,2,tautological,0,177,243.01,241.274,0.7283650878564668,0.7336057760057031,0.7336057760057031,audio
sub_05af81e6e698,5,post_incorrect,2,value-loose-chunk,0,223,242.45,241.154,0.9197772736646732,0.924720303208738,0.924720303208738,audio
sub_dedb795332fb,1,pre_incorrect,2,tautological,0,174,240.143,239.16,0.7245682780676513,0.7275464124435524,0.7275464124435524,audio
sub_dedb795332fb,2,pre_incorrect,2,hybrid,0,101,240.138,239.82,0.4205914932247291,0.42114919522975564,0.42114919522975564,audio
sub_dedb795332fb,3,pre_incorrect,2,operator,0,195,240.196,239.82,0.8118369997835101,0.8131098323742807,0.8131098323742807,audio
sub_dedb795332fb,4,first_correct,2,value-tight-chunk,1,65,157.974,154.74,0.4114601136895945,0.4200594545689543,0.4200594545689543,audio
sub_dedb795332fb,5,post_correct,2,value-loose-chunk,1,10,29.159,25.92,0.3429472890016805,0.38580246913580246,0.38580246913580246,audio
sub_acc97ca3a1b4,1,first_correct,2,value-tight-chunk,1,171,155.335,152.314,1.1008465574403707,1.1226807778667753,1.1226807778667753,audio
sub_acc97ca3a1b4,2,post_incorrect,2,hybrid,0,232,245.509,245.374,0.9449755406115459,0.9454954477654519,0.9454954477654519,audio
sub_acc97ca3a1b4,3,post_correct,2,value-loose-chunk,1,57,63.65,60.574,0.8955223880597015,0.940997787829762,0.940997787829762,audio
sub_acc97ca3a1b4,4,post_incorrect,2,tautological,0,224,243.544,243.413,0.9197516670498965,0.9202466589705561,0.9202466589705561,audio
sub_acc97ca3a1b4,5,post_incorrect,2,operator,0,281,244.478,244.353,1.1493876749646184,1.1499756499817886,1.1499756499817886,audio
sub_cdce09da305b,1,first_correct,2,hybrid,1,71,52.623,49.3,1.3492199228474242,1.440162271805274,1.440162271805274,audio
sub_cdce09da305b,2,post_correct,2,value-tight-chunk,1,215,154.897,151.54,1.3880191352963582,1.418767322159166,1.418767322159166,audio
sub_cdce09da305b,3,post_correct,2,value-loose-chunk,1,65,44.597,41.26,1.4574971410633002,1.5753756665050898,1.5753756665050898,audio
sub_cdce09da305b,4,post_correct,2,operator,1,74,63.756,60.4,1.160675073718552,1.2251655629139073,1.2251655629139073,audio
sub_cdce09da305b,5,post_incorrect,2,tautological,0,303,240.125,239.62,1.2618427902134306,1.264502128369919,1.264502128369919,audio
sub_fdb029ec5a9d,1,first_correct,2,value-loose-chunk,1,91,114.709,111.04,0.7933117715262098,0.8195244956772334,0.8195244956772334,audio
sub_fdb029ec5a9d,2,post_correct,2,operator,1,65,68.68,65.02,0.9464181712288875,0.9996924023377423,0.9996924023377423,audio
sub_fdb029ec5a9d,3,post_correct,2,hybrid,1,142,227.386,223.72,0.6244887548046054,0.6347219738959413,0.6347219738959413,audio
sub_fdb029ec5a9d,4,post_correct,2,tautological,1,74,76.355,72.7,0.9691572261148582,1.0178817056396148,1.0178817056396148,audio
sub_fdb029ec5a9d,5,post_correct,2,value-tight-chunk,1,53,68.084,64.42,0.7784501498149344,0.8227258615336852,0.8227258615336852,audio
sub_61d7e217ebbc,1,first_correct,2,tautological,1,119,89.462,86.08,1.3301737050367752,1.3824349442379182,1.3824349442379182,audio
sub_61d7e217ebbc,2,post_incorrect,2,hybrid,0,199,240.152,239.68,0.8286418601552351,0.8302736982643525,0.8302736982643525,audio
sub_61d7e217ebbc,3,post_correct,2,value-loose-chunk,1,26,34.943,31.54,0.7440689122284865,0.8243500317057705,0.8243500317057705,audio
sub_61d7e217ebbc,4,post_correct,2,value-tight-chunk,1,139,146.987,143.62,0.945661861253036,0.9678317783038574,0.9678317783038574,audio
sub_61d7e217ebbc,5,post_correct,2,operator,1,66,61.666,58.3,1.0702818408847663,1.1320754716981132,1.1320754716981132,audio
sub_43f76795edbe,1,first_correct,2,value-loose-chunk,1,78,72.339,69.16,1.0782565421142123,1.1278195488721805,1.1278195488721805,audio
sub_43f76795edbe,2,post_correct,2,operator,1,326,198.551,195.34,1.641895533137582,1.6688850209890447,1.6688850209890447,audio
sub_43f76795edbe,3,post_correct,2,hybrid,1,83,58.917,55.72,1.4087614780114397,1.4895908111988514,1.4895908111988514,audio
sub_43f76795edbe,4,post_correct,2,tautological,1,308,187.737,184.54,1.6405929571688054,1.6690148477294897,1.6690148477294897,audio
sub_43f76795edbe,5,post_incorrect,2,value-tight-chunk,0,409,240.121,239.86,1.7033079155925555,1.7051613441174016,1.7051613441174016,audio
sub_a9b8cf258182,1,pre_incorrect,2,value-tight-chunk,0,324,240.121,239.62,1.3493197179755205,1.3521408897420917,1.3521408897420917,audio
sub_a9b8cf258182,2,first_correct,2,value-loose-chunk,1,74,64.608,61.18,1.1453689945517582,1.2095456031382805,1.2095456031382805,audio
sub_a9b8cf258182,3,post_incorrect,2,tautological,0,299,240.133,239.62,1.2451433164121548,1.2478090309656957,1.2478090309656957,audio
sub_a9b8cf258182,4,post_incorrect,2,hybrid,0,352,240.145,239.62,1.465781090591101,1.4689925715716552,1.4689925715716552,audio
sub_a9b8cf258182,5,post_incorrect,2,operator,0,276,240.127,239.62,1.1493917801829865,1.1518237208914113,1.1518237208914113,audio
sub_01b7819ee556,1,first_correct,2,value-loose-chunk,1,125,119.56,116.32,1.0455001672800268,1.0746217331499313,1.0746217331499313,audio
sub_01b7819ee556,2,post_incorrect,2,operator,0,163,240.145,239.8,0.6787565845634929,0.6797331109257715,0.6797331109257715,audio
sub_01b7819ee556,3,post_incorrect,2,tautological,0,126,240.137,239.74,0.5247004834740169,0.5255693668140485,0.5255693668140485,audio
sub_01b7819ee556,4,post_incorrect,2,value-tight-chunk,0,244,240.127,239.74,1.0161289650893068,1.017769250020856,1.017769250020856,audio
sub_01b7819ee556,5,post_incorrect,2,hybrid,0,84,240.126,239.8,0.3498163464181305,0.3502919099249374,0.3502919099249374,audio
sub_9b26cf0dfff5,1,first_correct,2,value-loose-chunk,1,105,98.476,95.32,1.0662496445834517,1.101552664708351,1.101552664708351,audio
sub_9b26cf0dfff5,2,post_incorrect,2,hybrid,0,199,240.149,239.86,0.8286522117518708,0.8296506295338947,0.8296506295338947,audio
sub_9b26cf0dfff5,3,post_incorrect,2,tautological,0,281,240.142,239.86,1.1701409999083876,1.17151671808555,1.17151671808555,audio
sub_9b26cf0dfff5,4,post_correct,2,operator,1,164,152.958,149.8,1.0721897514350345,1.0947930574098799,1.0947930574098799,audio
sub_9b26cf0dfff5,5,post_incorrect,2,value-tight-chunk,0,203,240.126,239.86,0.8453895038438153,0.8463270240973901,0.8463270240973901,audio
sub_0fde8a24c9b1,1,pre_incorrect,2,tautological,0,188,240.132,239.74,0.7829027368280779,0.7841828647701676,0.7841828647701676,audio
sub_0fde8a24c9b1,2,pre_incorrect,2,value-tight-chunk,0,205,240.125,239.74,0.8537220197813639,0.8550930174355551,0.8550930174355551,audio
sub_0fde8a24c9b1,3,pre_incorrect,2,operator,0,236,240.113,239.74,0.9828705651089279,0.9843997664136147,0.9843997664136147,audio
sub_0fde8a24c9b1,4,first_correct,2,value-loose-chunk,1,139,125.858,122.56,1.1044192661570977,1.1341383812010444,1.1341383812010444,audio
sub_0fde8a24c9b1,5,post_incorrect,2,hybrid,0,182,240.117,239.74,0.7579638259681739,0.7591557520647367,0.7591557520647367,audio
sub_d99ccdfef616,1,first_correct,2,value-loose-chunk,1,72,69.596,66.594,1.0345422150698316,1.0811784845481576,1.0811784845481576,audio
sub_d99ccdfef616,2,post_incorrect,2,tautological,0,232,242.776,242.654,0.9556134049494184,0.9560938620422494,0.9560938620422494,audio
sub_d99ccdfef616,3,post_incorrect,2,hybrid,0,236,242.821,242.694,0.9719093488619188,0.9724179419351118,0.9724179419351118,audio
sub_d99ccdfef616,4,post_correct,2,operator,1,156,132.931,129.654,1.1735411604516628,1.2032023693831275,1.2032023693831275,audio
sub_d99ccdfef616,5,post_correct,2,value-tight-chunk,1,43,56.622,53.533,0.7594221327399244,0.80324285954458,0.80324285954458,audio
sub_b153474cd583,1,pre_incorrect,2,tautological,0,196,240.159,239.5,0.8161259832027948,0.8183716075156576,0.8183716075156576,audio
sub_b153474cd583,2,pre_incorrect,2,hybrid,0,211,240.16,239.5,0.878580946035976,0.8810020876826722,0.8810020876826722,audio
sub_b153474cd583,3,pre_incorrect,2,operator,0,228,240.163,239.5,0.9493552295732481,0.9519832985386222,0.9519832985386222,audio
sub_b153474cd583,4,first_correct,2,value-tight-chunk,1,69,71.815,68.2,0.9608020608507972,1.0117302052785924,1.0117302052785924,audio
sub_b153474cd583,5,post_correct,2,value-loose-chunk,1,68,59.287,55.84,1.1469630779091537,1.2177650429799427,1.2177650429799427,audio
sub_3080a6a2f6ef,1,unlabeled,2,value-tight-chunk,0,403,240.122,238.42,1.6783135239586542,1.6902944383860414,1.6902944383860414,audio
sub_3080a6a2f6ef,2,unlabeled,2,value-loose-chunk,0,350,240.114,238.42,1.4576409538802402,1.4679976512037582,1.4679976512037582,audio
sub_3080a6a2f6ef,3,unlabeled,2,hybrid,0,374,240.121,238.42,1.5575480695149528,1.5686603472863017,1.5686603472863017,audio
sub_3080a6a2f6ef,4,unlabeled,2,tautological,0,454,240.125,238.42,1.8906819364914107,1.9042026675614463,1.9042026675614463,audio
sub_3080a6a2f6ef,5,unlabeled,2,operator,0,469,240.112,238.42,1.9532551475977877,1.9671168526130358,1.9671168526130358,audio
sub_08077de52922,1,first_correct,2,value-loose-chunk,1,41,47.108,43.18,0.8703404941835782,0.9495136637332098,0.9495136637332098,audio
sub_08077de52922,2,post_incorrect,2,value-tight-chunk,0,237,240.13,239.08,0.9869653937450548,0.9912999832691985,0.9912999832691985,audio
sub_08077de52922,3,post_incorrect,2,operator,0,130,240.124,239.62,0.5413869500757942,0.542525665637259,0.542525665637259,audio
sub_08077de52922,4,post_correct,2,hybrid,1,270,239.697,236.26,1.126422107911238,1.1428087699991536,1.1428087699991536,audio
sub_08077de52922,5,post_incorrect,2,tautological,0,180,240.126,238.96,0.7496064566102796,0.7532641446267158,0.7532641446267158,audio
sub_da15d261510f,1,pre_incorrect,2,tautological,0,315,240.137,239.68,1.3117512086850422,1.314252336448598,1.314252336448598,audio
sub_da15d261510f,2,first_correct,2,value-loose-chunk,1,204,166.782,163.48,1.2231535777242148,1.2478590653290924,1.2478590653290924,audio
sub_da15d261510f,3,post_incorrect,2,value-tight-chunk,0,374,240.126,239.68,1.557515637623581,1.5604138851802403,1.5604138851802403,audio
sub_da15d261510f,4,post_correct,2,hybrid,1,40,43.993,40.66,0.9092355602027595,0.9837678307919332,0.9837678307919332,audio
sub_da15d261510f,5,post_correct,2,operator,1,476,237.031,233.68,2.0081761457362117,2.03697363916467,2.03697363916467,audio
sub_d482ed5a6935,1,pre_incorrect,2,tautological,0,524,240.128,239.62,2.1821695095948828,2.1867957599532595,2.1867957599532595,audio
sub_d482ed5a6935,2,pre_incorrect,2,operator,0,519,240.091,239.62,2.1616803628624144,2.16592938819798,2.16592938819798,audio
sub_d482ed5a6935,3,pre_incorrect,2,value-tight-chunk,0,585,240.119,239.62,2.4362920052140815,2.4413654953676653,2.4413654953676653,audio
sub_d482ed5a6935,4,first_correct,2,hybrid,1,197,96.019,92.62,2.0516772722065424,2.12697041675664,2.12697041675664,audio
sub_d482ed5a6935,5,post_correct,2,value-loose-chunk,1,148,77.903,74.5,1.8997984673247499,1.9865771812080537,1.9865771812080537,audio
sub_112df383350c,1,first_correct,2,hybrid,1,312,163.948,160.72,1.9030424280869542,1.9412643106022898,1.9412643106022898,audio
sub_112df383350c,2,post_incorrect,2,value-tight-chunk,0,462,240.115,239.8,1.924078045936322,1.926605504587156,1.926605504587156,audio
sub_112df383350c,3,post_incorrect,2,tautological,0,503,240.118,239.8,2.094803388334069,2.0975813177648037,2.0975813177648037,audio
sub_112df383350c,4,post_incorrect,2,operator,0,443,240.123,239.8,1.8448878283213188,1.847372810675563,1.847372810675563,audio
sub_112df383350c,5,post_correct,2,value-loose-chunk,1,153,104.229,101.02,1.467921595717123,1.5145515739457533,1.5145515739457533,audio
sub_a369f765e294,1,first_correct,2,value-loose-chunk,1,309,154.458,151.06,2.0005438371596163,2.045544816629154,2.045544816629154,audio
sub_a369f765e294,2,post_incorrect,2,value-tight-chunk,0,404,240.134,239.68,1.6823939966851842,1.685580774365821,1.685580774365821,audio
sub_a369f765e294,3,post_incorrect,2,operator,0,444,240.136,239.68,1.8489522603857815,1.8524699599465955,1.8524699599465955,audio
sub_a369f765e294,4,post_incorrect,2,tautological,0,444,240.134,239.68,1.8489676597233213,1.8524699599465955,1.8524699599465955,audio
sub_a369f765e294,5,post_correct,2,hybrid,1,254,159.041,155.8,1.5970724530152602,1.630295250320924,1.630295250320924,audio
sub_f310d2864479,1,pre_incorrect,2,hybrid,0,346,240.153,239.74,1.4407481896957357,1.443230166013181,1.443230166013181,audio
sub_f310d2864479,2,first_correct,2,value-loose-chunk,1,118,90.102,86.8,1.3096268673281393,1.359447004608295,1.359447004608295,audio
sub_f310d2864479,3,post_incorrect,2,tautological,0,324,240.142,239.74,1.3492017223142974,1.3514640860932676,1.3514640860932676,audio
sub_f310d2864479,4,post_incorrect,2,operator,0,379,240.141,239.74,1.5782394509892106,1.5808792858930507,1.5808792858930507,audio
sub_f310d2864479,5,post_incorrect,2,value-tight-chunk,0,353,240.15,239.74,1.469914636685405,1.472428464169517,1.472428464169517,audio
sub_188439c95744,1,first_correct,2,hybrid,1,152,185.671,182.26,0.8186523474317476,0.8339734445297926,0.8339734445297926,audio
sub_188439c95744,2,post_correct,2,operator,1,72,86.417,83.02,0.8331693995394425,0.8672609009877138,0.8672609009877138,audio
sub_188439c95744,3,post_incorrect,2,tautological,0,189,240.12,239.62,0.7871064467766117,0.7887488523495535,0.7887488523495535,audio
sub_188439c95744,4,post_correct,2,value-tight-chunk,1,104,88.193,84.82,1.1792319118297372,1.2261259136995992,1.2261259136995992,audio
sub_188439c95744,5,post_correct,2,value-loose-chunk,1,41,54.872,51.46,0.7471934684356321,0.7967353284104158,0.7967353284104158,audio
sub_724dd2d1a515,1,first_correct,2,value-loose-chunk,1,121,89.988,86.954,1.3446237276081254,1.3915403546702856,1.3915403546702856,audio
sub_724dd2d1a515,2,post_incorrect,2,value-tight-chunk,0,335,242.322,242.214,1.3824580516832974,1.3830744713352656,1.3830744713352656,audio
sub_724dd2d1a515,3,post_incorrect,2,hybrid,0,284,242.515,242.393,1.1710615838195577,1.1716509965221769,1.1716509965221769,audio
sub_724dd2d1a515,4,post_incorrect,2,operator,0,288,242.322,242.194,1.188501250402357,1.1891293756244994,1.1891293756244994,audio
sub_724dd2d1a515,5,post_incorrect,2,tautological,0,297,242.174,242.054,1.226390942049931,1.2269989341221381,1.2269989341221381,audio
sub_c0359a5fa512,1,first_correct,2,value-tight-chunk,1,89,72.723,69.52,1.2238218995365977,1.2802071346375146,1.2802071346375146,audio
sub_c0359a5fa512,2,post_correct,2,hybrid,1,180,158.099,154.96,1.138527125408763,1.1615900877645844,1.1615900877645844,audio
sub_c0359a5fa512,3,post_correct,2,value-loose-chunk,1,121,77.765,74.62,1.555969909342249,1.621549182524792,1.621549182524792,audio
sub_c0359a5fa512,4,post_incorrect,2,tautological,0,353,240.109,239.86,1.4701656331082966,1.4716918202284666,1.4716918202284666,audio
sub_c0359a5fa512,5,post_incorrect,2,operator,0,244,240.11,239.8,1.0162009079172045,1.0175145954962468,1.0175145954962468,audio
sub_cbe375515140,1,pre_incorrect,2,tautological,0,153,240.172,239.8,0.6370434521925953,0.6380316930775646,0.6380316930775646,audio
sub_cbe375515140,2,pre_incorrect,2,value-loose-chunk,0,140,240.181,239.8,0.5828937343087088,0.5838198498748958,0.5838198498748958,audio
sub_cbe375515140,3,pre_incorrect,2,value-tight-chunk,0,161,240.209,239.8,0.6702496575898488,0.67139282735613,0.67139282735613,audio
sub_cbe375515140,4,first_correct,2,operator,1,119,159.104,155.86,0.7479384553499597,0.7635057102527909,0.7635057102527909,audio
sub_cbe375515140,5,post_correct,2,hybrid,1,103,150.564,147.34,0.6840944714539997,0.6990633907967965,0.6990633907967965,audio
sub_879938aeb461,1,first_correct,2,hybrid,1,89,95.272,91.96,0.9341674363926442,0.9678120922140061,0.9678120922140061,audio
sub_879938aeb461,2,post_correct,2,value-loose-chunk,1,84,53.517,50.26,1.569594708223555,1.6713091922005572,1.6713091922005572,audio
sub_879938aeb461,3,post_correct,2,value-tight-chunk,1,97,71.523,68.2,1.3562070942214393,1.4222873900293254,1.4222873900293254,audio
sub_879938aeb461,4,post_incorrect,2,tautological,0,215,240.133,239.74,0.895337167319777,0.8968048719446067,0.8968048719446067,audio
sub_879938aeb461,5,post_correct,2,operator,1,63,89.307,86.02,0.7054318250529074,0.7323878167867938,0.7323878167867938,audio
sub_aee5b49a860d,1,pre_incorrect,2,operator,0,179,240.117,239.5,0.7454699167489183,0.7473903966597077,0.7473903966597077,audio
sub_aee5b49a860d,2,pre_incorrect,2,tautological,0,202,240.138,239.74,0.8411829864494582,0.8425794610828398,0.8425794610828398,audio
sub_aee5b49a860d,3,pre_incorrect,2,value-tight-chunk,0,171,240.124,239.8,0.7121320650996985,0.713094245204337,0.713094245204337,audio
sub_aee5b49a860d,4,first_correct,2,value-loose-chunk,1,27,40.663,37.48,0.663994294567543,0.720384204909285,0.720384204909285,audio
sub_aee5b49a860d,5,post_correct,2,hybrid,1,118,141.922,138.7,0.8314426234128606,0.8507570295602019,0.8507570295602019,audio
sub_498317e91f9a,1,first_correct,2,hybrid,1,134,236.806,233.26,0.5658640406070792,0.5744662608248307,0.5744662608248307,audio
sub_498317e91f9a,2,post_correct,2,value-loose-chunk,1,175,201.538,197.98,0.8683225992120592,0.8839276694615619,0.8839276694615619,audio
sub_498317e91f9a,3,post_incorrect,2,operator,0,200,240.132,239.5,0.8328752519447638,0.8350730688935282,0.8350730688935282,audio
sub_498317e91f9a,4,post_incorrect,2,tautological,0,184,240.119,239.5,0.7662867161698991,0.7682672233820459,0.7682672233820459,audio
sub_498317e91f9a,5,post_incorrect,2,value-tight-chunk,0,220,240.126,239.5,0.9161856691903417,0.918580375782881,0.918580375782881,audio
sub_2b639dd64c84,1,unlabeled,2,value-tight-chunk,0,52,246.047,244.66,0.21134173552207505,0.21253985122210414,0.21253985122210414,audio
sub_2b639dd64c84,2,unlabeled,2,tautological,0,66,242.256,241.42,0.2724390727164652,0.2733824869521995,0.2733824869521995,audio
sub_2b639dd64c84,3,unlabeled,2,hybrid,0,59,244.251,243.4,0.24155479404383196,0.24239934264585045,0.24239934264585045,audio
sub_2b639dd64c84,4,unlabeled,2,operator,0,68,245.962,245.2,0.2764654702758963,0.2773246329526917,0.2773246329526917,audio
sub_2b639dd64c84,5,unlabeled,2,value-loose-chunk,0,75,246.466,245.32,0.3043016075239587,0.30572313712701776,0.30572313712701776,audio
sub_6185184e8c09,1,unlabeled,1,value-tight-chunk,0,365,240.156,239.74,1.5198454338013625,1.5224826895803787,1.5224826895803787,audio
sub_6185184e8c09,2,unlabeled,1,value-tight-chunk,0,458,240.144,239.8,1.9071890199213806,1.909924937447873,1.909924937447873,audio
sub_6185184e8c09,3,unlabeled,1,value-tight-chunk,0,382,240.152,239.8,1.59065924914221,1.592994161801501,1.592994161801501,audio
sub_6185184e8c09,4,unlabeled,1,value-tight-chunk,0,312,240.143,239.8,1.2992258779144092,1.3010842368640534,1.3010842368640534,audio
sub_6185184e8c09,5,unlabeled,1,value-tight-chunk,0,329,240.133,239.74,1.370074083945147,1.3723200133477933,1.3723200133477933,audio
sub_43b86806461c,1,first_correct,2,hybrid,1,233,163.658,160.0,1.4237006440259568,1.45625,1.45625,audio
sub_43b86806461c,2,post_incorrect,2,operator,0,308,240.146,239.38,1.2825531135226071,1.2866571977608823,1.2866571977608823,audio
sub_43b86806461c,3,post_correct,2,value-loose-chunk,1,58,31.469,27.76,1.8430836696431407,2.089337175792507,2.089337175792507,audio
sub_43b86806461c,4,post_correct,2,value-tight-chunk,1,142,100.869,97.18,1.407766509036473,1.4612060094669683,1.4612060094669683,audio
sub_43b86806461c,5,post_incorrect,2,tautological,0,387,240.137,239.26,1.6115800563844804,1.6174872523614479,1.6174872523614479,audio
sub_04085c73cb87,1,pre_incorrect,2,operator,0,245,240.135,238.84,1.020259437399796,1.0257913247362251,1.0257913247362251,audio
sub_04085c73cb87,2,pre_incorrect,2,value-loose-chunk,0,287,240.124,238.9,1.1952158051673303,1.2013394725826705,1.2013394725826705,audio
sub_04085c73cb87,3,pre_incorrect,2,hybrid,0,185,240.126,238.84,0.7704288581827874,0.7745771227600067,0.7745771227600067,audio
sub_04085c73cb87,4,pre_incorrect,2,tautological,0,197,240.14,238.78,0.8203547930373949,0.825027221710361,0.825027221710361,audio
sub_04085c73cb87,5,first_correct,2,value-tight-chunk,1,109,211.705,207.4,0.5148673862213929,0.5255544840887174,0.5255544840887174,audio
sub_47198434ebe7,1,first_correct,2,value-loose-chunk,1,130,165.382,162.16,0.78605894232746,0.801677355698076,0.801677355698076,audio
sub_47198434ebe7,2,post_correct,2,value-tight-chunk,1,113,179.53,176.32,0.6294212666406729,0.6408802177858439,0.6408802177858439,audio
sub_47198434ebe7,3,post_incorrect,2,hybrid,0,105,240.132,239.86,0.43725950727100094,0.4377553572917535,0.4377553572917535,audio
sub_47198434ebe7,4,post_incorrect,2,operator,0,179,240.162,239.86,0.7453302354244218,0.7462686567164178,0.7462686567164178,audio
sub_47198434ebe7,5,post_incorrect,2,tautological,0,183,240.123,239.86,0.762109418922802,0.7629450512799132,0.7629450512799132,audio
sub_239ede6562d1,1,first_correct,2,operator,1,316,190.126,187.034,1.662055689384934,1.6895323844862433,1.6895323844862433,audio
sub_239ede6562d1,2,post_correct,2,value-tight-chunk,1,257,138.917,135.633,1.850025554827703,1.8948191074443534,1.8948191074443534,audio
sub_239ede6562d1,3,post_correct,2,value-loose-chunk,1,82,45.12,42.114,1.8173758865248228,1.9470959775846512,1.9470959775846512,audio
sub_239ede6562d1,4,post_correct,2,hybrid,1,258,139.235,135.994,1.8529823679390955,1.8971425209935733,1.8971425209935733,audio
sub_239ede6562d1,5,post_incorrect,2,tautological,0,556,241.734,241.613,2.3000488139856206,2.301200680426964,2.301200680426964,audio
sub_6f9562b65f45,1,pre_incorrect,2,operator,0,140,240.142,239.5,0.5829883985308693,0.5845511482254697,0.5845511482254697,audio
sub_6f9562b65f45,2,pre_incorrect,2,tautological,0,152,240.179,239.5,0.632861324262321,0.6346555323590815,0.6346555323590815,audio
sub_6f9562b65f45,3,pre_incorrect,2,value-tight-chunk,0,109,240.176,239.5,0.4538338551728732,0.4551148225469729,0.4551148225469729,audio
sub_6f9562b65f45,4,pre_incorrect,2,hybrid,0,192,240.154,239.5,0.7994869958443332,0.8016701461377871,0.8016701461377871,audio
sub_6f9562b65f45,5,first_correct,2,value-loose-chunk,1,24,25.288,21.76,0.9490667510281556,1.102941176470588,1.102941176470588,audio
sub_269f3c10e2ec,1,unlabeled,2,value-tight-chunk,0,61,240.173,239.8,0.2539835868311592,0.2543786488740617,0.2543786488740617,audio
sub_269f3c10e2ec,2,unlabeled,2,operator,0,104,240.193,239.8,0.4329851411156861,0.43369474562135113,0.43369474562135113,audio
sub_269f3c10e2ec,3,unlabeled,2,hybrid,0,60,240.206,239.8,0.24978560069273875,0.25020850708924103,0.25020850708924103,audio
sub_269f3c10e2ec,4,unlabeled,2,value-loose-chunk,0,124,240.239,239.74,0.5161526646381311,0.5172269959122382,0.5172269959122382,audio
sub_269f3c10e2ec,5,unlabeled,2,tautological,0,110,240.159,239.8,0.4580298885321808,0.4587155963302752,0.4587155963302752,audio
sub_1fd86ec6bf44,1,first_correct,2,tautological,1,66,117.747,114.4,0.5605238350021656,0.5769230769230769,0.5769230769230769,audio
sub_1fd86ec6bf44,2,post_correct,2,value-tight-chunk,1,43,61.245,57.88,0.7020981304596294,0.7429163787145818,0.7429163787145818,audio
sub_1fd86ec6bf44,3,post_correct,2,value-loose-chunk,1,58,99.427,96.04,0.5833425528277026,0.6039150354019158,0.6039150354019158,audio
sub_1fd86ec6bf44,4,post_incorrect,2,operator,0,141,240.121,239.62,0.5872039513411987,0.5884316834988732,0.5884316834988732,audio
sub_1fd86ec6bf44,5,post_incorrect,2,hybrid,0,125,240.097,239.62,0.5206229149052258,0.5216592938819798,0.5216592938819798,audio
sub_c7dc2eb080c3,1,first_correct,2,value-loose-chunk,1,65,103.917,100.54,0.6254991964741091,0.64650885219813,0.64650885219813,audio
sub_c7dc2eb080c3,2,post_correct,2,hybrid,1,61,117.39,113.98,0.5196354033563336,0.5351816108089138,0.5351816108089138,audio
sub_c7dc2eb080c3,3,post_incorrect,2,operator,0,199,240.191,239.68,0.8285073129301265,0.8302736982643525,0.8302736982643525,audio
sub_c7dc2eb080c3,4,post_correct,2,value-tight-chunk,1,143,172.413,168.94,0.8294038152575501,0.8464543624955606,0.8464543624955606,audio
sub_c7dc2eb080c3,5,post_incorrect,2,tautological,0,211,240.193,239.62,0.8784602382250939,0.8805608880727819,0.8805608880727819,audio
sub_59b367bae56c,1,first_correct,2,hybrid,1,94,118.719,115.48,0.7917856450947195,0.8139937651541392,0.8139937651541392,audio
sub_59b367bae56c,2,post_correct,2,value-loose-chunk,1,82,70.259,67.06,1.1671102634537924,1.2227855651655233,1.2227855651655233,audio
sub_59b367bae56c,3,post_correct,2,value-tight-chunk,1,52,42.412,39.22,1.2260680939356785,1.3258541560428354,1.3258541560428354,audio
sub_59b367bae56c,4,post_incorrect,2,operator,0,381,240.131,239.8,1.5866339622955803,1.5888240200166805,1.5888240200166805,audio
sub_59b367bae56c,5,post_correct,2,tautological,1,16,22.486,19.3,0.7115538557324558,0.8290155440414507,0.8290155440414507,audio
sub_86d5e32d64ef,1,first_correct,1,value-tight-chunk,1,85,224.253,220.96,0.3790361778883672,0.38468501086169443,0.38468501086169443,audio
sub_86d5e32d64ef,2,post_correct,1,value-tight-chunk,1,55,97.09,93.76,0.5664847049129673,0.5866040955631399,0.5866040955631399,audio
sub_86d5e32d64ef,3,post_correct,1,value-tight-chunk,1,67,101.503,98.14,0.660079012442982,0.6826981862645201,0.6826981862645201,audio
sub_86d5e32d64ef,4,post_incorrect,1,value-tight-chunk,0,107,240.2,239.68,0.4454621149042465,0.4464285714285714,0.4464285714285714,audio
sub_86d5e32d64ef,5,post_incorrect,1,value-tight-chunk,0,193,240.111,239.74,0.8037949115200886,0.8050387920246934,0.8050387920246934,audio
sub_3d93746f80a6,1,unlabeled,1,operator,0,94,240.138,239.8,0.3914415877537083,0.3919933277731443,0.3919933277731443,audio
sub_3d93746f80a6,2,unlabeled,1,operator,0,105,240.154,239.74,0.43721945085236974,0.43797447234504044,0.43797447234504044,audio
sub_3d93746f80a6,3,unlabeled,1,operator,0,95,240.156,239.62,0.39557620879761485,0.3964610633503046,0.3964610633503046,audio
sub_3d93746f80a6,4,unlabeled,1,operator,0,92,240.143,239.8,0.3831050665645053,0.3836530442035029,0.3836530442035029,audio
sub_3d93746f80a6,5,unlabeled,1,operator,0,85,240.13,239.8,0.3539749302461167,0.35446205170975814,0.35446205170975814,audio
